,event,time,Factory,Provider,T0,V1,V2,V3
2451,True,601.1,1.0,0.0,-9.338,6.154,291.2575373784184,0.995
2452,False,44.900000000000006,2.0,0.0,-8.155,-1.208,25.475038446408053,0.807
2453,True,887.6,2.0,0.0,-4.873,0.0,-223.23502765086496,1.036
2454,True,111.1,0.0,0.0,-13.236,-8.514,76.41350971006058,1.057
2455,True,393.6,1.0,1.0,-9.06,14.504,57.46628767050799,0.904
2456,False,179.4,0.0,1.0,-15.056,-10.562,7.386225992744954,1.105
2457,True,159.2,0.0,0.0,-7.763,0.964,219.76003485577078,1.018
2458,True,1256.9,0.0,1.0,-10.918,-5.456,-281.7892838752541,1.166
2459,True,1139.4,0.0,0.0,-13.506,-1.556,1995.186376718709,0.587
2460,True,397.9,0.0,1.0,-7.008,-5.998,47.320086929693055,1.102
2461,True,87.5,1.0,1.0,-9.8,0.896,-13.15256860540669,0.986
2462,True,1599.1999999999998,2.0,1.0,-10.754,-7.22,-47.68620096657467,1.151
2463,False,128.7,0.0,0.0,-12.234,-8.436,122.16083451084792,0.764
2464,False,96.5,1.0,0.0,-12.093,2.438,19.60710569564089,0.557
2465,True,639.3,0.0,0.0,-11.826,-7.65,-767.0906418915987,1.078
2466,True,116.8,0.0,0.0,-14.266,-5.854,180.45737790403277,0.788
2467,True,766.0,1.0,1.0,-8.212,8.59,932.9421746327785,1.0
2468,False,595.3,2.0,0.0,-8.096,-10.44,796.845518317798,0.359
2469,True,296.6,2.0,1.0,-8.284,-8.382,-22.74640961930896,0.958
2470,True,17.8,0.0,0.0,-14.924,-5.798,-11.61016129964241,0.834
2471,True,316.70000000000005,1.0,1.0,-10.005,7.374,-457.19028895935526,0.995
2472,False,1199.1,0.0,1.0,-13.296,-10.734,630.493811042566,0.727
2473,True,155.0,0.0,0.0,-16.428,-6.444,-285.4454883609194,0.863
2474,True,1546.9,2.0,1.0,-6.827,-4.976,-498.1632251839442,0.89
2475,True,394.4,1.0,0.0,-10.182,5.23,-81.80606814666886,0.602
2476,True,696.5999999999999,1.0,1.0,-5.4,8.234,225.4077359705183,0.995
2477,True,245.8,2.0,0.0,-6.736,-14.59,180.89079386358705,1.073
2478,True,831.5,0.0,1.0,-10.36,-1.266,561.0337269756475,1.18
2479,True,1905.8,2.0,1.0,-6.049,-6.206,45.161102781652616,0.978
2480,True,168.79999999999998,0.0,0.0,-15.526,-7.958,-67.50299804220994,0.939
2481,True,418.2,1.0,0.0,-11.481,-1.942,-27.55877422555634,1.113
2482,True,1084.8,1.0,1.0,-10.427,10.992,1713.854387261229,1.171
2483,True,573.0,1.0,0.0,-11.476,2.368,-754.6590152126138,0.537
2484,True,1254.7,0.0,1.0,-12.858,-8.776,725.7861614892269,1.122
2485,True,633.5,2.0,0.0,-7.676,-9.492,-379.0312888413421,0.675
2486,True,133.1,1.0,1.0,-10.866,9.11,-235.7175160816835,1.132
2487,False,170.0,0.0,0.0,-12.779,-6.568,262.1308603526241,0.836
2488,True,1279.2,2.0,0.0,-8.958,-1.164,53.34877158010112,0.75
2489,True,397.1,0.0,0.0,-14.129,-4.046,609.8075663179692,1.047
2490,True,1693.4,2.0,1.0,-6.501,-5.758,-1338.5902736757148,0.913
2491,True,726.0,0.0,1.0,-13.226,-8.36,-157.42839550011053,1.063
2492,False,565.4,2.0,0.0,-7.572,-6.354,125.51773274285615,0.943
2493,True,619.3,2.0,0.0,-8.244,-7.89,1388.9750364228453,1.152
2494,True,1153.3,0.0,1.0,-8.264,-7.19,1032.4080558851738,1.083
2495,True,1022.1,0.0,1.0,-15.24,-10.076,-469.4765836920887,1.028
2496,True,1100.8,1.0,1.0,-10.864,-0.68,48.30882619978201,1.085
2497,True,190.0,1.0,0.0,-7.173,5.972,-140.56166791309576,1.031
2498,True,1091.6,1.0,1.0,-11.094,7.898,633.6259995602651,1.049
2499,True,1275.4,0.0,1.0,-10.711,-4.552,-1072.241478457242,1.164
2500,False,294.20000000000005,0.0,0.0,-11.684,-4.57,577.9683790145448,0.949
2501,True,1070.5,1.0,1.0,-12.039,4.768,284.7877464338535,0.876
2502,True,996.2,2.0,1.0,-7.524,-5.564,962.6139753545857,1.013
2503,True,714.3000000000001,1.0,1.0,-12.766,9.548,1172.3731199432113,1.093
2504,False,359.1,1.0,0.0,-10.67,9.266,-201.90917534310753,0.96
2505,True,224.5,1.0,1.0,-14.022,4.96,-288.27663480637375,1.039
2506,True,262.7,2.0,0.0,-7.927,-8.936,154.84811744693184,0.959
2507,True,551.7,0.0,0.0,-14.202,-7.866,719.882966303788,0.779
2508,True,473.9,0.0,0.0,-12.202,-11.446,-381.11528701135484,0.825
2509,True,451.5,1.0,0.0,-9.926,-0.45,101.79082788990048,1.116
2510,True,86.1,1.0,0.0,-10.21,8.462,-55.651099912400554,0.614
2511,True,1204.1,2.0,1.0,-3.136,0.796,476.8229853440931,1.067
2512,True,41.7,1.0,0.0,-9.947,13.902,-46.01689738715319,0.838
2513,False,870.3,1.0,1.0,-8.528,9.946,-1019.3298636517187,1.172
2514,False,74.0,1.0,0.0,-11.91,8.138,-41.94809151379546,0.967
2515,True,905.5,2.0,0.0,-4.345,-1.87,-386.2217539104624,1.04
2516,True,840.0,0.0,0.0,-12.603,-4.648,156.58384984455287,0.82
2517,True,793.1999999999999,2.0,0.0,-5.853,-12.202,-357.15090952470666,1.039
2518,True,425.6,1.0,0.0,-9.284,7.206,-249.02129531789942,0.86
2519,True,668.5,1.0,0.0,-11.841,-1.134,-54.957270671949985,0.714
2520,True,1091.0,0.0,0.0,-11.847,-4.016,-221.9688527386418,0.659
2521,True,931.5,1.0,1.0,-9.481,0.894,339.96090810519087,1.111
2522,False,660.5,2.0,1.0,-5.101,-0.47,-554.3291752204567,1.132
2523,False,227.7,0.0,0.0,-10.744,-3.534,-230.86829445909186,1.0
2524,True,216.8,2.0,0.0,-8.752,-6.782,-149.8386784765531,0.616
2525,True,1594.4,2.0,1.0,-5.134,-8.06,-1683.228218375701,1.027
2526,False,261.1,2.0,0.0,-8.393,-1.126,261.69420687098153,0.976
2527,True,416.0,0.0,0.0,-9.816,-0.42,-91.50471405741986,0.949
2528,True,14.6,1.0,0.0,-8.572,6.944,-4.564306838755241,0.704
2529,True,783.8,2.0,0.0,-10.288,-1.2,-1102.770932083591,0.758
2530,True,625.0,1.0,0.0,-11.322,8.31,-112.92965991129918,0.936
2531,True,91.0,1.0,0.0,-13.194,5.66,-74.20844983210507,0.512
2532,True,597.2,2.0,0.0,-8.22,-4.89,-30.68800002696068,0.639
2533,True,1372.5,0.0,1.0,-11.666,-7.016,-249.34765141132326,0.984
2534,False,145.5,2.0,0.0,-7.956,-7.618,354.3204023288152,0.496
2535,False,433.2,0.0,0.0,-10.982,-2.14,-576.726512402091,0.961
2536,True,530.0,1.0,0.0,-11.312,4.828,-31.62637889971832,0.698
2537,True,170.7,1.0,0.0,-8.74,2.208,285.711437977584,0.756
2538,False,171.29999999999998,1.0,0.0,-10.58,4.796,-222.03584036577988,0.958
2539,True,957.8,1.0,1.0,-8.508,3.47,287.0745041361322,1.11
2540,True,571.5999999999999,1.0,1.0,-11.297,4.298,121.25089949430856,1.189
2541,True,57.2,2.0,0.0,-6.448,-8.002,-16.66063467804523,0.662
2542,True,296.90000000000003,0.0,1.0,-13.472,-8.276,-33.70368534268722,1.187
2543,False,1167.9,2.0,1.0,-9.7,-4.55,1382.0479510333782,1.039
2544,True,162.60000000000002,0.0,0.0,-15.886,-7.086,-347.1243299945133,0.981
2545,True,875.6,2.0,1.0,-10.978,-4.828,548.2575138519961,1.188
2546,False,917.3,0.0,1.0,-15.89,-5.148,311.82226944397104,1.188
2547,True,368.6,1.0,0.0,-10.058,4.398,580.6641769557805,0.725
2548,True,194.7,1.0,0.0,-9.668,1.966,-154.49575421897117,1.003
2549,False,73.8,1.0,0.0,-11.474,12.344,-33.52220592701745,0.871
2550,True,741.2,2.0,0.0,-7.645,-11.912,290.94811628558307,0.832
2551,False,294.9,0.0,1.0,-11.634,-7.21,-143.2812719019166,1.12
2552,False,726.5,0.0,1.0,-12.789,-1.628,-57.85165452417931,1.184
2553,False,167.7,1.0,1.0,-7.965,8.232,-180.7734013528908,1.045
2554,True,629.5,0.0,1.0,-12.077,-4.976,-542.6856143633977,1.156
2555,True,310.4,2.0,0.0,-10.79,-5.114,-225.49787222081486,0.984
2556,False,98.5,2.0,0.0,-6.688,-7.9,-44.079297720427036,0.891
2557,True,439.2000000000001,1.0,0.0,-9.486,4.056,-229.48350408205204,0.906
2558,True,901.0,0.0,0.0,-10.461,-3.674,1058.7441468352642,0.972
2559,True,738.4000000000001,2.0,1.0,-9.82,-7.314,-1050.8349671661147,0.936
2560,True,1978.4,0.0,1.0,-13.269,-0.78,-521.0885241484833,0.727
2561,False,726.8000000000001,2.0,0.0,-6.613,-11.656,508.26978147859904,0.95
2562,True,1569.4,0.0,1.0,-14.226,-2.852,-886.1099115288455,1.138
2563,True,340.3,2.0,1.0,-8.598,-8.974,167.45312233972916,1.152
2564,True,426.1,1.0,1.0,-12.524,4.808,-502.8208599517511,1.145
2565,True,1382.7,0.0,0.0,-11.083,-9.426,1471.5787366481466,0.699
2566,True,491.9,0.0,0.0,-11.811,-6.144,200.75667318578917,1.045
2567,True,8.0,1.0,0.0,-11.814,0.452,-3.50689225599219,0.971
2568,True,452.1,0.0,1.0,-11.598,5.418,508.2666482971243,0.512
2569,True,182.9,1.0,1.0,-8.814,7.942,265.365638686295,1.128
2570,True,197.9,2.0,1.0,-7.438,-9.768,85.36211821410751,1.096
2571,False,1024.9,1.0,1.0,-9.46,3.296,-809.3563943117088,1.13
2572,False,539.8,1.0,1.0,-11.942,2.326,-256.65346509751157,0.82
2573,True,194.7,2.0,0.0,-7.052,-0.13,199.02324473650197,0.587
2574,False,453.2,0.0,1.0,-14.95,0.462,64.66959546065908,1.179
2575,True,10.7,2.0,0.0,-6.807,-11.094,-1.3892162020387548,1.037
2576,True,735.9000000000001,0.0,0.0,-13.882,-10.052,-927.349786294712,0.902
2577,True,1228.5,2.0,1.0,-7.538,-2.282,-368.89540953418674,1.18
2578,True,1247.3,1.0,1.0,-8.15,4.794,-619.8965926355808,1.151
2579,True,452.7000000000001,1.0,0.0,-7.189,-0.9,-93.23127132809951,0.998
2580,True,766.9,2.0,0.0,-3.611,-13.982,741.9367957950502,0.872
2581,False,251.8,1.0,1.0,-10.822,4.976,218.58599996022545,1.152
2582,True,111.3,2.0,1.0,-8.03,-3.9,-162.730572381637,1.122
2583,False,683.1,1.0,1.0,-12.64,5.658,381.41559292166244,1.092
2584,True,316.3,1.0,0.0,-9.902,3.382,-392.9234772752381,0.532
2585,False,652.8,2.0,1.0,-7.512,-17.654,1353.8829374191198,0.977
2586,True,133.3,2.0,1.0,-5.276,-11.154,64.31579769134763,1.173
2587,True,1062.5,1.0,1.0,-8.227,4.094,54.631015345648116,1.126
2588,True,199.3,2.0,0.0,-9.058,-7.94,84.35748274391523,1.069
2589,True,388.0,2.0,0.0,-7.719,-4.092,660.4444097186644,0.868
2590,True,5.699999999999999,1.0,1.0,-8.728,10.192,-2.0650283342304707,0.958
2591,True,427.0,0.0,1.0,-13.788,-7.528,142.13499515514715,1.084
2592,True,402.2,2.0,0.0,-6.414,-13.886,253.09883759913558,0.55
2593,False,159.60000000000002,1.0,1.0,-9.907,-2.208,-197.18629686334214,1.09
2594,True,420.0,2.0,1.0,-10.13,-3.304,162.80201987493092,1.187
2595,True,131.0,1.0,0.0,-9.27,1.57,165.78227896214966,1.006
2596,True,376.3,0.0,0.0,-14.804,-3.002,291.3637429457873,0.634
2597,True,302.7,2.0,0.0,-5.818,1.722,-337.18528933876496,0.989
2598,True,138.9,0.0,1.0,-14.7,1.746,-64.89661927819422,1.142
2599,True,882.5,2.0,1.0,-7.69,-2.304,1004.8177407500469,1.184
2600,True,932.0,0.0,0.0,-13.678,-9.164,-227.82981279964756,1.017
2601,True,450.3,1.0,1.0,-8.178,10.246,-29.277638470211006,1.061
2602,True,356.3,0.0,0.0,-11.816,-0.38,-220.28321472319274,0.68
2603,True,898.1,0.0,1.0,-10.975,-4.87,-812.8190316054117,1.147
2604,True,526.1,2.0,1.0,-8.753,-5.478,57.92450631227484,1.028
2605,True,863.4000000000001,1.0,1.0,-10.084,9.974,-361.1825254599992,1.061
2606,True,201.9,2.0,0.0,-11.484,0.526,252.78989170563693,0.618
2607,False,552.7,1.0,0.0,-8.866,12.508,176.1449125368705,0.73
2608,True,1088.6,1.0,0.0,-9.554,2.602,-192.14110526280285,1.106
2609,True,154.0,1.0,1.0,-11.342,8.976,58.85929433233866,1.138
2610,False,262.4,2.0,0.0,-6.474,-13.956,521.0153305385329,0.576
2611,True,910.9,0.0,1.0,-11.549,-7.524,-940.6400457189236,1.181
2612,True,600.4,1.0,0.0,-8.452,-1.068,-204.78643520216028,1.114
2613,True,234.0,1.0,0.0,-11.352,-3.734,-49.00766340318607,0.769
2614,False,262.3,0.0,0.0,-6.3,-13.796,482.6789531736036,1.092
2615,True,757.9000000000001,2.0,0.0,-7.52,-1.508,-387.390517615725,0.997
2616,True,299.20000000000005,1.0,1.0,-13.07,16.856,-292.24795375033585,1.158
2617,True,1268.8,2.0,1.0,-8.622,-11.066,694.5252400758618,0.953
2618,False,716.9,0.0,1.0,-10.584,-8.878,264.2362933013664,1.161
2619,True,148.4,0.0,0.0,-10.856,-15.222,-193.1123998312281,0.591
2620,True,194.6,2.0,0.0,-8.98,-7.444,204.86361987224095,0.756
2621,True,545.6,0.0,0.0,-12.574,-11.27,243.66795497748754,1.12
2622,False,754.7,0.0,0.0,-13.379,-16.906,-747.6898709953961,1.064
2623,False,389.4,1.0,0.0,-11.788,1.176,72.08768722573434,0.829
2624,True,97.8,0.0,1.0,-8.84,-1.42,-362.0883126185823,1.08
2625,False,576.1,0.0,0.0,-13.562,-8.384,430.3674896951743,0.379
2626,False,145.29999999999998,2.0,1.0,-7.446,-9.504,-119.47929224548055,1.077
2627,True,415.1,2.0,1.0,-9.79,-7.23,366.49488350274413,1.077
2628,True,125.1,2.0,0.0,-10.923,-11.96,-12.101434358560962,1.052
2629,True,1216.6,2.0,0.0,-5.607,-9.106,-584.8410444606495,0.54
2630,False,152.89999999999998,2.0,1.0,-8.043,-2.854,-162.66660408433862,1.167
2631,True,775.0,0.0,0.0,-9.972,-2.916,564.9628890240509,0.922
2632,True,948.5,2.0,0.0,-4.274,-7.098,729.9522469812367,0.935
2633,True,238.9,2.0,1.0,-9.864,-6.826,131.88044612575072,0.962
2634,True,992.6,1.0,0.0,-8.19,1.85,-684.2816443647175,0.744
2635,True,519.5,1.0,1.0,-10.822,1.656,-772.563416165303,1.003
2636,True,211.9,0.0,0.0,-13.822,-3.94,-283.28768651322764,0.557
2637,True,254.6,1.0,1.0,-14.364,-6.004,203.65509745699933,1.03
2638,True,561.5999999999999,0.0,1.0,-11.776,-6.546,-155.65554634725052,1.174
2639,True,477.1,1.0,1.0,-12.247,9.806,-78.52557463199199,1.1
2640,True,763.5,1.0,1.0,-8.282,2.48,-1309.0078948436303,0.913
2641,False,249.9,0.0,1.0,-11.048,-10.486,745.8792815101871,1.116
2642,True,1674.0,0.0,1.0,-10.954,-4.61,-746.0960014082167,1.071
2643,True,599.5,2.0,0.0,-4.717,-4.366,-376.1820323633892,0.747
2644,True,331.9,1.0,0.0,-13.453,3.508,222.51617968050124,0.796
2645,True,271.1,1.0,0.0,-6.935,7.57,-18.105845929156985,0.896
2646,True,406.6,0.0,0.0,-12.85,-12.146,-214.4910364419967,0.878
2647,True,820.5,1.0,1.0,-8.672,4.902,-1347.8518957588124,0.954
2648,True,557.3,0.0,1.0,-10.207,-16.39,-165.49954198090833,1.129
2649,True,742.6999999999999,0.0,0.0,-12.099,-12.438,246.9436443775345,0.417
2650,False,305.79999999999995,2.0,1.0,-7.003,-8.814,-16.777135413363734,1.025
2651,True,898.3,1.0,0.0,-9.892,1.44,-372.14792341854604,0.927
2652,True,1193.1999999999998,2.0,1.0,-7.643,-14.436,-944.1878760617622,1.115
2653,True,153.0,0.0,0.0,-12.442,-7.414,-41.25891083558475,0.964
2654,False,482.7000000000001,2.0,1.0,-7.14,-0.776,155.29472446435022,0.928
2655,True,328.5,2.0,0.0,-9.92,-12.116,-171.36990711371635,1.089
2656,True,469.7,2.0,1.0,-6.68,-11.966,-259.36895704549187,1.105
2657,True,628.6,2.0,0.0,-7.873,-3.086,-88.96020496655038,0.923
2658,False,89.1,1.0,0.0,-7.754,13.092,22.481861871236198,0.785
2659,True,1101.5,2.0,1.0,-5.479,-4.196,2173.3877258895936,1.125
2660,True,11.0,2.0,0.0,-7.376,-4.216,1.7568998693809386,1.077
2661,True,274.1,2.0,0.0,-10.86,-4.548,698.7235016920421,0.6
2662,True,1006.7,2.0,0.0,-7.576,-7.002,-272.0557967063229,0.778
2663,True,307.5,1.0,1.0,-7.98,8.65,319.4636281245126,1.149
2664,True,68.7,0.0,1.0,-12.144,0.662,-38.77144283668479,1.095
2665,True,558.2,1.0,0.0,-10.2,5.302,136.81551410586064,0.775
2666,True,109.4,2.0,0.0,-9.524,-8.296,21.967111931339815,0.615
2667,True,521.0,0.0,1.0,-12.776,-2.23,-105.19344441843747,1.084
2668,True,436.6,0.0,1.0,-13.144,-6.682,807.8421888925614,1.153
2669,True,369.5,0.0,1.0,-11.508,-5.098,-312.8462751630379,1.173
2670,True,596.4,0.0,0.0,-14.263,-8.784,-296.4901972415227,0.688
2671,True,304.8,0.0,0.0,-13.952,-8.212,252.86359262486044,0.994
2672,True,440.5,0.0,0.0,-14.754,-5.128,-278.8567090075737,1.035
2673,False,212.0,2.0,1.0,-4.659,-8.634,-286.7197604398189,1.058
2674,True,471.4,2.0,1.0,-8.369,-12.156,44.22043332095549,1.093
2675,False,115.0,0.0,0.0,-15.658,-3.37,35.487231536581675,0.587
2676,False,460.9,2.0,1.0,-6.36,-9.386,535.1532699513308,0.815
2677,True,208.7,2.0,0.0,-7.945,-8.006,63.07515437846721,1.133
2678,True,286.0,2.0,0.0,-6.774,-12.338,-697.0422680468452,0.823
2679,True,302.5,0.0,1.0,-16.943,-3.112,590.1220132620446,1.115
2680,True,135.1,0.0,0.0,-12.79,-6.702,249.3915662009954,1.121
2681,False,712.0,0.0,0.0,-14.645,-10.238,372.6013427765664,0.76
2682,True,1388.0,0.0,1.0,-13.25,-13.626,983.0975455594465,1.139
2683,True,839.2,0.0,0.0,-11.366,-2.97,-878.0561882719907,0.838
2684,False,261.8,2.0,0.0,-8.296,-4.028,-239.47975608772953,0.908
2685,True,89.5,2.0,0.0,-7.339,-10.46,73.51805159812237,0.806
2686,True,915.4,1.0,1.0,-13.811,3.008,712.1206059515146,1.073
2687,True,240.5,1.0,0.0,-11.682,-1.444,-376.66792852832236,0.68
2688,True,87.0,0.0,0.0,-11.782,-7.154,49.8019061559766,0.838
2689,True,415.8,2.0,1.0,-7.022,4.082,53.84886630396489,1.065
2690,True,1254.9,0.0,0.0,-11.004,-10.99,-134.1851056831067,0.937
2691,True,261.6,0.0,1.0,-15.525,-4.91,-285.68747246691106,1.188
2692,True,1096.1,0.0,1.0,-14.459,-3.446,603.348316273385,1.153
2693,True,1405.3,2.0,1.0,-7.531,-6.562,291.1596305974294,1.04
2694,True,563.4000000000001,2.0,0.0,-5.159,-7.186,-52.74451636641674,0.796
2695,True,597.3,0.0,1.0,-13.028,-9.652,15.851531141091254,0.747
2696,True,560.1,0.0,1.0,-11.106,-6.054,-126.51541961546312,1.151
2697,True,840.9000000000001,2.0,0.0,-8.371,-3.332,1340.7704131036573,0.924
2698,True,609.0,1.0,0.0,-8.034,7.558,660.0599565795632,1.103
2699,True,293.5,0.0,1.0,-12.981,-7.174,-61.2979815983719,0.82
2700,True,60.3,1.0,1.0,-11.426,10.108,-72.21962609433893,1.184
2701,True,116.9,2.0,0.0,-9.322,-0.092,210.15060671268068,0.952
2702,True,1173.5,1.0,1.0,-8.577,7.488,1222.1567449533827,1.13
2703,True,778.7,2.0,0.0,-11.846,-9.636,278.7320146188417,0.844
2704,False,227.9,1.0,1.0,-7.36,5.796,-175.10583624723614,1.182
2705,True,580.4,2.0,0.0,-12.989,-4.026,-701.1404821801159,0.902
2706,True,1458.9,2.0,0.0,-5.038,-3.25,-417.50225379288304,1.155
2707,True,557.6,1.0,1.0,-7.732,-0.692,-76.1086825092323,1.089
2708,True,274.8,1.0,1.0,-9.916,20.424,42.14424798092835,0.988
2709,True,377.1,1.0,1.0,-10.66,12.296,249.89144984793114,1.114
2710,True,122.4,0.0,0.0,-14.234,-5.518,97.44783971704416,0.667
2711,False,461.4,0.0,1.0,-14.27,-5.928,-175.00999943627474,1.182
2712,True,426.6,1.0,1.0,-9.566,-1.362,-159.92280899780818,1.168
2713,True,656.1,0.0,1.0,-14.843,-10.194,537.1383879909868,1.016
2714,True,84.9,2.0,0.0,-9.071,-9.28,-116.66946682747741,0.746
2715,True,351.9,0.0,0.0,-7.88,-6.128,429.5041958927927,1.017
2716,True,800.6,2.0,1.0,-5.935,-12.02,1025.8974433369801,1.034
2717,True,594.5,1.0,1.0,-11.18,6.978,-89.85317841050059,1.186
2718,True,1055.6999999999998,1.0,1.0,-9.767,1.788,3114.7899899746326,0.898
2719,True,513.5,0.0,1.0,-12.197,0.036,-654.2026535642015,0.861
2720,True,212.5,1.0,0.0,-9.746,0.262,113.42230465273431,0.909
2721,True,271.70000000000005,1.0,0.0,-11.038,6.514,310.8009513009111,1.096
2722,False,326.4,0.0,0.0,-14.456,-10.856,36.32914530813861,0.625
2723,True,612.4,0.0,1.0,-14.282,-9.088,-359.89926676191067,0.977
2724,True,882.2,1.0,1.0,-10.582,5.472,577.8839170199852,1.026
2725,True,43.0,0.0,1.0,-11.294,-4.352,14.866785154597508,1.068
2726,True,129.0,2.0,0.0,-6.724,-2.376,91.27251949755376,1.068
2727,False,130.0,0.0,1.0,-13.843,-9.278,355.83943213276444,0.996
2728,True,624.5,2.0,1.0,-7.642,-10.512,532.9652888644849,1.164
2729,True,194.8,0.0,0.0,-12.21,-2.312,324.94970025418564,1.096
2730,True,288.1,0.0,0.0,-10.966,-5.928,-24.59783404880661,1.135
2731,True,48.3,1.0,0.0,-7.682,5.646,-36.756901974922414,0.982
2732,True,799.3000000000001,0.0,1.0,-15.11,-4.336,-1337.9699165585637,1.129
2733,True,1050.4,2.0,1.0,-8.756,-6.342,576.1539035944753,1.074
2734,False,349.5,0.0,1.0,-16.16,-9.97,162.51360898243382,0.947
2735,True,293.1,2.0,0.0,-6.065,-6.266,46.194977473458685,1.082
2736,True,747.0,1.0,1.0,-7.702,-4.924,465.7853661367583,1.148
2737,True,766.3,0.0,0.0,-10.172,-7.702,-390.5276352051211,0.791
2738,True,416.7000000000001,0.0,1.0,-13.003,-9.234,374.0332204873751,1.187
2739,True,627.8,1.0,1.0,-13.405,8.38,480.3293247718751,0.936
2740,True,434.9,0.0,1.0,-11.745,-14.992,586.8629224863067,1.09
2741,True,1322.8,2.0,0.0,-7.448,-11.634,-132.0588766964645,0.692
2742,False,246.9,0.0,0.0,-11.644,-8.61,234.33654274322586,1.061
2743,True,366.8,2.0,0.0,-7.4,-2.986,-142.8671757679215,0.663
2744,True,292.8,2.0,1.0,-8.494,-8.292,132.14381251818267,1.158
2745,True,401.3,2.0,0.0,-7.593,-13.05,-99.24926527151247,0.912
2746,False,687.0999999999999,1.0,0.0,-11.137,0.91,574.287097965812,0.37
2747,True,485.6,0.0,1.0,-10.78,-7.256,-65.10267773730317,1.109
2748,True,930.5,2.0,1.0,-4.222,-4.248,436.92939272906955,1.087
2749,False,388.0,2.0,0.0,-7.784,-8.164,-96.43818940215166,1.12
2750,True,635.2,2.0,0.0,-7.4,-12.826,-252.2222955193292,0.93
2751,True,65.1,1.0,1.0,-7.886,-0.962,12.375600943854803,1.119
2752,True,446.0,1.0,0.0,-9.538,4.728,124.87414557985754,0.919
2753,True,184.5,1.0,0.0,-10.595,4.2,-352.09820986150453,1.006
2754,False,636.8,1.0,1.0,-8.538,4.13,-710.7994421640683,1.01
2755,True,625.3,2.0,1.0,-9.682,-5.062,-186.29595442718863,0.324
2756,True,1462.0,0.0,1.0,-14.098,-6.896,-354.5994855134587,1.14
2757,True,454.2000000000001,2.0,1.0,-10.602,-7.158,217.87094748832348,1.048
2758,False,103.4,0.0,0.0,-11.983,-0.542,-126.71638862819528,0.978
2759,True,5.9,0.0,0.0,-13.206,-11.09,-2.3758456940867507,0.887
2760,True,271.2,0.0,0.0,-12.521,-0.952,-225.22577631303508,0.951
2761,True,770.6999999999999,2.0,1.0,-8.698,-9.046,-742.9038487187406,1.093
2762,True,411.5,1.0,1.0,-9.452,5.518,-612.6084055266979,1.115
2763,True,1513.4,0.0,1.0,-11.25,-9.074,-3328.070708433305,1.033
2764,True,81.7,0.0,0.0,-12.74,-8.222,96.47267594756642,0.853
2765,True,143.9,2.0,0.0,-6.086,-13.128,151.6815872414361,0.612
2766,True,1483.9,2.0,0.0,-5.662,-4.02,-2192.1690382358406,0.826
2767,True,52.8,0.0,0.0,-10.603,-9.96,-27.317494917605792,1.093
2768,True,356.6,0.0,1.0,-13.401,-2.788,484.9897666814246,1.003
2769,True,317.2,1.0,1.0,-10.968,1.658,-337.8226596172623,1.039
2770,False,66.39999999999999,1.0,0.0,-12.627,7.082,37.459787034314395,1.137
2771,True,113.2,2.0,0.0,-8.286,-3.166,-46.81104460268042,0.933
2772,True,220.4,1.0,0.0,-11.747,0.706,-58.084322982379646,0.804
2773,True,1511.2,2.0,1.0,-7.51,-2.224,-617.6160478192768,1.067
2774,True,287.6,1.0,1.0,-13.399,4.44,407.65766767462566,1.126
2775,True,80.1,1.0,0.0,-9.58,13.702,60.20013154252814,0.972
2776,True,802.0,0.0,1.0,-13.142,-11.498,-344.23544828208117,1.146
2777,True,41.6,1.0,0.0,-10.838,14.312,16.799533868427773,0.81
2778,True,538.0,1.0,1.0,-8.306,-8.534,299.22707638003277,1.076
2779,True,117.0,2.0,0.0,-8.761,-9.538,67.89329486183094,0.601
2780,True,1052.0,0.0,1.0,-12.481,2.892,800.5572815258218,1.151
2781,True,511.6,0.0,0.0,-13.894,-7.716,-552.5774955855724,1.041
2782,False,261.90000000000003,2.0,0.0,-9.806,-8.088,19.438714320997484,1.021
2783,True,242.4,1.0,1.0,-11.766,1.838,119.4896123898246,1.181
2784,True,590.1,0.0,0.0,-11.092,-11.046,853.0058905296935,1.022
2785,True,149.9,2.0,0.0,-5.967,-8.056,-160.28543774436704,0.467
2786,True,252.5,0.0,1.0,-13.241,-12.218,-173.79185352321724,0.934
2787,True,1595.4,0.0,1.0,-13.292,-6.528,1049.7770311586996,1.017
2788,False,211.2,0.0,1.0,-12.936,-3.72,428.1215438384742,1.164
2789,True,147.10000000000002,1.0,0.0,-11.375,16.702,55.71299896137886,0.919
2790,True,1198.5,1.0,1.0,-10.318,2.93,1321.5855122751507,1.05
2791,True,362.5,2.0,1.0,-8.072,-13.322,-153.92811897991587,1.089
2792,False,546.0,0.0,1.0,-15.536,-9.3,26.938309040570775,1.186
2793,True,391.9,1.0,1.0,-11.681,11.242,-170.27087193058526,1.138
2794,True,1364.0,2.0,1.0,-6.924,-8.104,-443.62855012342203,1.024
2795,True,209.6,2.0,1.0,-8.471,-11.71,211.140216966133,1.116
2796,True,1388.1,0.0,1.0,-12.474,-15.302,1769.6125774796421,1.04
2797,True,101.1,0.0,0.0,-13.596,-5.354,146.18391736917465,0.831
2798,False,108.0,2.0,0.0,-9.598,-8.22,-137.47323340148753,1.156
2799,True,572.7,0.0,0.0,-13.886,-0.056,-172.8655502314149,0.944
2800,True,443.0,0.0,0.0,-11.996,-4.638,218.42439288142475,0.849
